1.8141700506,1.8701020752,1.7418843121,1.6566560797,0.7258749374,1.0000000000,0.0000000000,0.7947276198,0.7346722707,0.8322588736,1.0000000000,0.0044452338,0.0031417299,0.0075822107,0.0100455102,0.0051263881,0.0195985328,0.2521371668,0.1766703370,0.2987409543,0.8051578634,0.7336398655
1.9290400000,2.0157400000,1.8613500000,1.7586600000,0.6993720000,1.0000000000,0.0000000000,0.8392930000,0.5922030000,0.7258440000,0.8875450000,0.0087141500,0.0060641300,0.0143410000,0.0205669000,0.0098469000,0.0391540000,0.1396860000,0.0749432000,0.1574940000,0.5746060000,0.4036520000
1.9468156788,1.9876065125,1.8676540939,1.7743574815,0.7227850971,1.0000000000,0.0000000000,0.7177058151,0.6949724447,0.7997066088,1.0000000000,0.0038216439,0.0025285597,0.0061718607,0.0079778060,0.0042554046,0.0147859728,0.3173759965,0.2403548183,0.3626833623,1.0000000000,0.9526515676
2.1146506208,2.1832004548,2.0334438675,1.9105944855,0.7167594714,1.0000000000,0.0000000000,0.6995874343,0.6153103858,0.7459566083,1.0000000000,0.0040640979,0.0028275249,0.0068425916,0.0094321533,0.0046399458,0.0172859965,0.2607022493,0.1826023585,0.3264048978,0.9104984843,0.7276168477
1.9823769961,2.0597887614,1.9017027044,1.8040161410,0.7188990173,1.0000000000,0.0000000000,0.7990472558,0.6276973199,0.7401249556,0.9117115122,0.0074488781,0.0051158938,0.0121471673,0.0172415584,0.0083571829,0.0332881060,0.1414755402,0.0859478769,0.1752386813,0.5399370548,0.4076630352
1.9733268188,2.0705313672,1.9280390553,1.8327498724,0.6288779659,1.0000000000,0.0000105097,0.8174346425,0.4617943361,0.5919751193,0.8785996098,0.0124918326,0.0089451317,0.0203622044,0.0312256222,0.0147657888,0.0600007054,0.1410959943,0.0599203201,0.1384688526,0.7842904837,0.4533042694
2.1197367358,2.2199510853,2.0462222562,1.9298639239,0.7044933932,1.0000000000,0.0000000000,0.7565807778,0.5666058171,0.7062258186,0.8811388561,0.0072076080,0.0047852968,0.0124818576,0.0172699098,0.0083302199,0.0322598268,0.1489235480,0.0798460808,0.1805389534,0.5873005932,0.3990639842
2.0702670985,2.1136487434,1.9831882107,1.8774361457,0.7256212788,1.0000000000,0.0000000000,0.6796734060,0.6634370894,0.7737094409,1.0000000000,0.0033136954,0.0021250044,0.0053700891,0.0072644477,0.0037887605,0.0149854674,0.3430600636,0.2460457858,0.4006468330,1.0000000000,0.9297449423
1.9509288893,1.9858821263,1.8682731399,1.7718072422,0.7258420273,1.0000000000,0.0000000000,0.7110284537,0.7008074842,0.8472304011,1.0000000000,0.0033234658,0.0021317297,0.0054901655,0.0078205895,0.0037012803,0.0144455363,0.3495375012,0.2407680560,0.4200236808,1.0000000000,0.9800561169
2.0332992842,2.1385332930,1.9684820212,1.8543937867,0.6922727579,1.0000000000,0.0000000000,0.8074118760,0.5612289303,0.6953796647,0.9705394340,0.0068729958,0.0050128952,0.0115785735,0.0170281016,0.0079585994,0.0320774009,0.1650169745,0.0879547521,0.1925369734,0.6840968996,0.4474724655
